Abbre	Gene
HIV-1	GPATCH4
HIV-1	ELOB
HIV-1	HNRNPH1
HIV-1	ACBD3
HIV-1	ACSL3
HIV-1	PPP1CC
HIV-1	NAP1L1
HIV-1	TCOF1
HIV-1	FMR1
HIV-1	DOHH
HIV-1	EIF3C
HIV-1	NUP214
HIV-1	AFF2
HIV-1	EIF3F
HIV-1	IMMT
HIV-1	CDK4
HIV-1	DLG1
HIV-1	IRF1
HIV-1	H2BC5
HIV-1	HRNR
HIV-1	ITGAV
HIV-1	TMEM38B
HIV-1	HNRNPA3
HIV-1	RPL36A
HIV-1	ERLEC1
HIV-1	HNRNPA2B1
HIV-1	SDF2
HIV-1	RPS2
HIV-1	H3C1
HIV-1	HSP90B1
HIV-1	RSBN1
HIV-1	EIF2S3
HIV-1	SRC
HIV-1	AFF1
HIV-1	SEMG1
HIV-1	SERBP1
HIV-1	GTPBP4
HIV-1	GEMIN6
HIV-1	KIF4A
HIV-1	MCM4
HIV-1	SF3B4
HIV-1	HNRNPD
HIV-1	MRPL42
HIV-1	TBL1XR1
HIV-1	UBE2F
HIV-1	ATXN10
HIV-1	AP1M1
HIV-1	OSBPL6
HIV-1	CIAO1
HIV-1	TFRC
HIV-1	APMAP
HIV-1	ANP32A
HIV-1	TAPBPL
HIV-1	NCAPH
HIV-1	NOP9
HIV-1	TUBB4B
HIV-1	SLC31A2
HIV-1	AP2B1
HIV-1	THBS3
HIV-1	TRRAP
HIV-1	TIMM8A
HIV-1	ITGB5
HIV-1	WRN
HIV-1	KCNK3
HIV-1	CTTN
HIV-1	MAP3K5
HIV-1	CTNNA3
HIV-1	FOXC1
HIV-1	NUP93
HIV-1	TOR1A
HIV-1	VAV1
HIV-1	HDDC2
HIV-1	DSG2
HIV-1	TUSC3
HIV-1	HMGN2
HIV-1	EEF1E1
HIV-1	DCAF16
HIV-1	EIF5B
HIV-1	EIF4G1
HIV-1	MTHFD2
HIV-1	HLTF
HIV-1	PPIB
HIV-1	KIF11
HIV-1	KIF26B
HIV-1	EPB41L3
HIV-1	HNRNPH3
HIV-1	OSBPL3
HIV-1	SUMO1
HIV-1	POU2F1
HIV-1	CXCR2
HIV-1	NONO
HIV-1	NMNAT1
HIV-1	GIGYF2
HIV-1	EEF1D
HIV-1	WDR6
HIV-1	CD2AP
HIV-1	TLR2
HIV-1	ACOT8
HIV-1	E2F4
