Abbre	Gene
H3N2	CHD1
H3N2	CDC73
H3N2	LARP1B
H3N2	LARP1
H3N2	ZXDC
H3N2	CDIPT
H3N2	TPR
H3N2	TCEAL1
H3N2	YME1L1
H3N2	CDC42EP1
H3N2	STOM
H3N2	AGO1
H3N2	CCDC47
H3N2	ZNF74
H3N2	WDR6
H3N2	CD2BP2
H3N2	KPNA4
H3N2	NRF1
H3N2	EIF2S2
H3N2	STAT1
H3N2	TENT5C
H3N2	DKC1
H3N2	WDR33
H3N2	LARP4B
H3N2	ZNF281
H3N2	MRPS6
H3N2	MEOX2
H3N2	GABPB1
H3N2	CPSF4
H3N2	CDC45
H3N2	CARM1
H3N2	MRPS2
H3N2	DVL3
H3N2	TAPBP
H3N2	HLA-DRB1
H3N2	CTR9
H3N2	MRPS35
H3N2	CPSF3
H3N2	EXOSC8
H3N2	TRAPPC6B
H3N2	CPSF2
H3N2	HNRNPUL2
H3N2	USP15
H3N2	PLA2G4A
H3N2	COPG1
H3N2	DHX36
H3N2	UQCRC2
H3N2	ZBTB38
H3N2	UTP11
H3N2	MRPS31
H3N2	LARP7
H3N2	LUC7L2
H3N2	ZCCHC17
H3N2	CAMSAP3
H3N2	CPSF1
H3N2	CBX4
H3N2	GADD45GIP1
H3N2	PCCA
H3N2	BANP
H3N2	SQSTM1
H3N2	DOCK8
H3N2	MRPS5
H3N2	DVL2
H3N2	HOOK1
H3N2	KCNRG
H3N2	MRPS7
H3N2	MRPS9
H3N2	STYXL1
H3N2	FXR2
H3N2	COQ8A
H3N2	ERAL1
H3N2	PPP1R12C
H3N2	PAF1
H3N2	MRPS22
H3N2	CRYAB
H3N2	POMP
H3N2	IK
H3N2	H2AJ
H3N2	ATP6V1H
H3N2	UBC
H3N2	TRNT1
H3N2	H1-10
H3N2	PCNA
H3N2	CEP170
H3N2	UBR5
H3N2	MRPS18B
H3N2	CEP70
H3N2	PSMD8
H3N2	SPZ1
H3N2	UBR7
H3N2	TRIM29
H3N2	H2AC20
H3N2	WDFY1
H3N2	BEND3
H3N2	LUC7L3
H3N2	TTC27
H3N2	NPC2
H3N2	WWC3
H3N2	CEBPZ
H3N2	NOP56
H3N2	MRPS30
H3N2	SIAH1
H3N2	TSN
H3N2	MRPS34
H3N2	ANKHD1
H3N2	ATP5MF
H3N2	NCL
H3N2	HP1BP3
H3N2	MAGEA11
H3N2	TRIM28
H3N2	DDX1
H3N2	MRPL38
H3N2	AAR2
H3N2	SMURF2
H3N2	PPIA
H3N2	POLR3F
H3N2	MRPS28
H3N2	H2AC14
H3N2	CHAF1A
H3N2	TSNAXIP1
H3N2	LNX2
H3N2	AUP1
H3N2	NARS2
H3N2	UPF1
H3N2	DDX18
H3N2	BCR
H3N2	FKBP8
H3N2	BID
H3N2	CCDC33
H3N2	MRPS23
H3N2	SMARCB1
H3N2	ARMC6
H3N2	H2AC6
H3N2	TXNIP
H3N2	H2BC12
H3N2	ATXN10
H3N2	ZNF251
H3N2	H2BC14
H3N2	EIF3G
H3N2	LEO1
H3N2	MRPL11
H3N2	MRPL1
H3N2	CPVL
H3N2	EDC3
H3N2	EDF1
H3N2	CRX
H3N2	H2AW
H3N2	TRNAU1AP
H3N2	H2AC7
H3N2	NOMO2
H3N2	PPIB
H3N2	PLEKHA1
H3N2	SLC25A22
H3N2	SGCZ
H3N2	AFG3L2
H3N2	SLAMF7
H3N2	ARAF
H3N2	ALMS1
H3N2	MRPS26
H3N2	TMED10
H3N2	USP22
H3N2	NSMCE4A
H3N2	DAP3
H3N2	BYSL
H3N2	ZCCHC3
H3N2	CALCOCO1
H3N2	CCDC172
H3N2	ZFR
H3N2	BPIFB1
H3N2	ABCA2
H3N2	GUCY2D
H3N2	AKAP8
H3N2	H1-6
H3N2	SETBP1
H3N2	CATSPER1
H3N2	CCDC117
H3N2	HACD3
H3N2	ZNF37A
H3N2	HELZ
H3N2	MOV10
H3N2	CLINT1
H3N2	MATR3
H3N2	MRPL12
H3N2	PARP1
