Abbre	Gene
H1N1	DNAJA3
H1N1	MATR3
H1N1	CAPN2
H1N1	CAPZB
H1N1	DHRS7
H1N1	NOP58
H1N1	RPS2
H1N1	CAPNS1
H1N1	MCM5
H1N1	CAMSAP3
H1N1	NCAPG2
H1N1	RPL4
H1N1	CCDC47
H1N1	RPS18
H1N1	DDX5
H1N1	DDX54
H1N1	LARP4B
H1N1	DDB1
H1N1	DCAF7
H1N1	FLOT2
H1N1	DHCR7
H1N1	NOP56
H1N1	DDX3X
H1N1	RPL23
H1N1	NOM1
H1N1	DHRS7B
H1N1	CDC37
H1N1	RPS16
H1N1	MARCKSL1
H1N1	S100A6
H1N1	SAE1
H1N1	DLAT
H1N1	NASP
H1N1	CUL4A
H1N1	HLA-A
H1N1	DNAJA4
H1N1	NDUFS7
H1N1	NMI
H1N1	CCDC8
H1N1	MAGED2
H1N1	RPL22
H1N1	DDX3Y
H1N1	MASTL
H1N1	RPL38
H1N1	RPL5
H1N1	MCM3
H1N1	DLST
H1N1	RPL32
H1N1	NAP1L4
H1N1	MDH2
H1N1	RPL19
H1N1	NOL9
H1N1	RPL21
H1N1	RPS8
H1N1	RPS14
H1N1	S100A1
H1N1	RPL37A
H1N1	MAP1LC3B
H1N1	CSNK1G3
H1N1	GPRC5C
H1N1	MAT2A
H1N1	PARP1
H1N1	DAZAP2
H1N1	NCSTN
H1N1	MRPS9
H1N1	MRPS7
H1N1	P4HA1
H1N1	MRPL17
H1N1	RPS12
H1N1	MAPKAP1
H1N1	TAPBP
H1N1	DYNLRB2
H1N1	FLOT1
H1N1	COPE
H1N1	RPL30
H1N1	KPNB1
H1N1	LMNA
H1N1	RPS24
H1N1	RPLP1
H1N1	RPS25
H1N1	LUC7L3
H1N1	RPSA
H1N1	RRBP1
H1N1	MCM4
H1N1	SAMHD1
H1N1	ATG2B
H1N1	NSF
H1N1	MAPKAPK2
H1N1	RPL31
H1N1	RPS5
H1N1	RPS6
H1N1	RPL18A
H1N1	NPM1
H1N1	LPCAT1
H1N1	LSM14B
H1N1	RPN2
H1N1	TAP2
H1N1	STK4
H1N1	CTCF
H1N1	ZBTB44
H1N1	RPL27
H1N1	KIRREL1
H1N1	PCBP2
H1N1	PDHB
H1N1	LAP3
H1N1	RPL9
H1N1	KIF11
H1N1	HM13
