Abbre	Gene
MV	SLC25A1
MV	RAB11A
MV	SNRPF
MV	TRAP1
MV	CPT2
MV	RHBDD2
MV	HSPA1L
MV	ATP5MF
MV	PTMA
MV	SKP1
MV	RELA
MV	FAF2
MV	ESYT2
MV	SSR1
MV	TRAFD1
MV	RPL23
MV	TNS2
MV	COX5A
MV	RPL12
MV	MAIP1
MV	SCO2
MV	SLAMF1
MV	RPS28
MV	MAD2L1
MV	EEF1G
MV	DHX58
MV	RPL8
MV	KRT10
MV	ERLIN2
MV	COX6C
MV	PNKD
MV	YWHAB
MV	MARS1
MV	TMEM33
MV	HSPA6
MV	ATP5PD
MV	ALG1
MV	LZTR1
MV	POLDIP2
MV	ZMPSTE24
MV	POLR2H
MV	TOMM70
MV	JAK1
MV	SLC25A10
MV	PI4KA
MV	ATP5PO
MV	ATP5PF
MV	RAB7A
MV	ATP5PB
MV	RANBP9
MV	SLC16A1
MV	GTF3C6
MV	NPM1
MV	NUP93
MV	TM9SF2
MV	RPS7
MV	HNRNPM
MV	SMC4
MV	RFC3
MV	HSPA4
MV	MAGED1
MV	RFT1
MV	PGRMC2
MV	ATP5MD
MV	ATP5MG
MV	RPSA
MV	SRPRB
MV	TOMM22
MV	SLC39A7
MV	MAT2A
MV	HSP90AA1
MV	RCN2
MV	YWHAE
MV	NDUFS7
MV	EPHX1
MV	SLC7A5
MV	ATP5F1D
MV	PHB2
MV	PSMD6
MV	HACD3
MV	AKAP8L
MV	LRPPRC
MV	SPTLC1
MV	GTF3C5
MV	COX4I1
MV	RANBP1
MV	LMAN1
MV	EPRS1
MV	SLC3A2
MV	TMX1
MV	SMC3
MV	EMD
MV	HSD17B12
MV	PGRMC1
MV	ATP5F1C
MV	RBBP4
MV	GLUD1
MV	RBBP7
MV	PHB
