Abbre	Gene
HHV-1	XRCC5
HHV-1	CEP70
HHV-1	ASF1B
HHV-1	CKB
HHV-1	TNFAIP6
HHV-1	RPL34
HHV-1	RPL35
HHV-1	ZNF496
HHV-1	MRPS27
HHV-1	NAPA
HHV-1	NUP62
HHV-1	PRPF8
HHV-1	MSH3
HHV-1	DNAJA3
HHV-1	TP53
HHV-1	HGS
HHV-1	PCMT1
HHV-1	PLEK
HHV-1	RPL8
HHV-1	NCL
HHV-1	BAG2
HHV-1	H2AC12
HHV-1	RBBP4
HHV-1	CCT3
HHV-1	SIN3A
HHV-1	RPL14
HHV-1	RPL15
HHV-1	RPL18
HHV-1	TOMM5
HHV-1	RPL21
HHV-1	SMARCA4
HHV-1	ANKRD39
HHV-1	CCL18
HHV-1	RPS6
HHV-1	CDC34
HHV-1	CDH19
HHV-1	MAPRE3
HHV-1	MLLT6
HHV-1	MKRN2
HHV-1	FATE1
HHV-1	CCNDBP1
HHV-1	CCL21
HHV-1	CENPQ
HHV-1	PFKM
HHV-1	ARAF
HHV-1	TUBB
HHV-1	VCP
HHV-1	HNRNPK
HHV-1	TXNIP
HHV-1	WBP11
HHV-1	ZC3H12A
HHV-1	ENO1
HHV-1	EDNRA
HHV-1	TSG101
HHV-1	NEDD8
HHV-1	PABPC1
HHV-1	RPL7A
HHV-1	PCNA
HHV-1	GNA11
HHV-1	EIF4A2
HHV-1	RAN
HHV-1	H1-10
HHV-1	H2AC7
HHV-1	CDYL2
HHV-1	CCT8
HHV-1	CCT6A
HHV-1	SNRPE
HHV-1	SMARCA1
HHV-1	ZNF24
HHV-1	RPS24
HHV-1	POLA1
HHV-1	BIRC5
HHV-1	CCDC89
HHV-1	FBXO2
HHV-1	VIM
HHV-1	CBR3
HHV-1	RPS8
HHV-1	LGALS3BP
HHV-1	RPS9
HHV-1	YWHAE
HHV-1	NFE2
HHV-1	TMEM115
HHV-1	RAB20
HHV-1	PNMA1
HHV-1	CYTH3
HHV-1	LDHB
HHV-1	EEF1G
HHV-1	TCP1
HHV-1	TSR2
HHV-1	CRYAB
HHV-1	NXF1
HHV-1	MSH2
HHV-1	GP9
HHV-1	SRC
HHV-1	TAP2
HHV-1	SUMO1
HHV-1	PGF
HHV-1	RPL7
HHV-1	PCCA
HHV-1	TMEM250
HHV-1	C9orf85
HHV-1	RPS7
HHV-1	CBL
HHV-1	IFIT1
HHV-1	GKAP1
HHV-1	SESTD1
HHV-1	SS18L1
HHV-1	H2BC13
HHV-1	MRS2
HHV-1	HDAC4
HHV-1	ARL1
HHV-1	UBE2L6
HHV-1	WTAP
HHV-1	SAT1
HHV-1	SCX
HHV-1	IFI16
HHV-1	CGAS
HHV-1	MAGEA6
HHV-1	RPA1
HHV-1	SRP9
HHV-1	RPS18
HHV-1	CALCOCO2
HHV-1	HK2
HHV-1	YWHAQ
HHV-1	SYNE1
HHV-1	RALYL
HHV-1	CSRNP1
HHV-1	RPS3A
HHV-1	KMT2D
HHV-1	SMURF2
HHV-1	MCM2
HHV-1	HAUS6
HHV-1	SRSF3
HHV-1	RPL17
HHV-1	GUK1
HHV-1	OSTC
HHV-1	TAP1
HHV-1	GKN1
HHV-1	KIF3C
HHV-1	FAN1
HHV-1	HDAC2
HHV-1	RPS5
HHV-1	EIF4ENIF1
HHV-1	HSP90AB1
HHV-1	H2AC6
HHV-1	RPL11
HHV-1	SF3B3
HHV-1	RPL12
HHV-1	THAP1
HHV-1	RBCK1
HHV-1	BECN1
HHV-1	WWP2
HHV-1	GAPDH
HHV-1	RPS26
HHV-1	YBX3
HHV-1	PRDM14
HHV-1	EMD
HHV-1	LAT
HHV-1	DYNLT1
HHV-1	MAGEA1
HHV-1	SH3KBP1
HHV-1	YWHAG
HHV-1	YWHAH
HHV-1	FOLR1
HHV-1	ACTB
HHV-1	ZNF626
HHV-1	ATXN2L
HHV-1	ATP5MPL
HHV-1	RNF10
HHV-1	HSP90AA1
HHV-1	IRS4
HHV-1	MRE11
HHV-1	MAVS
HHV-1	DYNC2H1
HHV-1	SIAH1
HHV-1	MYBBP1A
HHV-1	ELK1
HHV-1	GRPEL1
HHV-1	HMGCL
HHV-1	FAU
HHV-1	SLC25A6
HHV-1	RPS4X
HHV-1	LZTS2
HHV-1	H3C1
HHV-1	NOP53
HHV-1	CCT4
HHV-1	PPP3CC
HHV-1	EEF1A1
HHV-1	CREB3L1
HHV-1	H2BC14
HHV-1	RPS23
HHV-1	PDCD10
HHV-1	H2AW
HHV-1	U2AF1
HHV-1	EIF3C
HHV-1	ATP6V1F
HHV-1	HSPD1
HHV-1	FLNA
HHV-1	DYNLL1
HHV-1	RCOR1
HHV-1	RPSA
HHV-1	TCEAL8
HHV-1	CSK
HHV-1	UBC
HHV-1	H2BC18
HHV-1	ELAVL3
HHV-1	DDX42
HHV-1	H2BC17
HHV-1	MDFI
HHV-1	B2M
