Abbre	Gene
HPV-8	SIK3
HPV-8	RPS11
HPV-8	HNRNPK
HPV-8	SLC45A3
HPV-8	NPM1
HPV-8	RPL13A
HPV-8	MRPL53
HPV-8	PARVG
HPV-8	MRPS11
HPV-8	AP5S1
HPV-8	ERG
HPV-8	TRAFD1
HPV-8	EXOSC1
HPV-8	M6PR
HPV-8	GABRA2
HPV-8	LPCAT2
HPV-8	SLC44A2
HPV-8	TMEM205
HPV-8	RNPEP
HPV-8	NT5E
HPV-8	SLC4A5
HPV-8	APH1A
HPV-8	SFI1
HPV-8	HMGA1
HPV-8	MAGI1
HPV-8	TMEM109
HPV-8	IFI27
HPV-8	GABPB2
HPV-8	NUP153
HPV-8	TPRA1
HPV-8	TASOR2
HPV-8	CNP
HPV-8	MORC4
HPV-8	HK1
HPV-8	SPOUT1
HPV-8	TNPO2
HPV-8	MBOAT7
HPV-8	SF3A3
HPV-8	SKP2
HPV-8	RPL10
HPV-8	PCBP1
HPV-8	TMEM79
HPV-8	LRRC59
HPV-8	TLE5
HPV-8	USO1
HPV-8	NOXA1
HPV-8	ITPKC
HPV-8	TNS3
HPV-8	MAP1S
HPV-8	PLEKHA5
HPV-8	FAM3C
HPV-8	RPS27
HPV-8	TXN
HPV-8	EEF1A1
HPV-8	SFN
HPV-8	RBCK1
HPV-8	LRPPRC
HPV-8	POMP
HPV-8	SOGA1
HPV-8	GLYR1
HPV-8	RPL23
HPV-8	GTPBP10
HPV-8	NATD1
HPV-8	SHCBP1
HPV-8	COG6
HPV-8	COL6A1
HPV-8	RPL24
HPV-8	SERPINB5
HPV-8	ANXA2
HPV-8	LNX2
HPV-8	UNC119B
HPV-8	GYS1
HPV-8	TRIM28
HPV-8	TPP1
HPV-8	SRRM2
HPV-8	PSMA2
HPV-8	RAB3IP
HPV-8	SLC25A3
HPV-8	APP
HPV-8	RPS12
HPV-8	RPL21
HPV-8	TMEM106C
HPV-8	SCO1
HPV-8	TMEM214
HPV-8	SRSF7
HPV-8	RNH1
HPV-8	CCDC120
HPV-8	PTPN6
HPV-8	TBP
HPV-8	TEFM
HPV-8	SQOR
HPV-8	CCHCR1
HPV-8	MTCL1
HPV-8	MYOZ1
HPV-8	PEF1
HPV-8	USP2
HPV-8	TNFAIP1
HPV-8	ALDH1A3
HPV-8	TOX4
HPV-8	RPS7
HPV-8	HGS
HPV-8	CHERP
HPV-8	SCNM1
HPV-8	CNIH4
HPV-8	TM4SF1
HPV-8	OTX1
HPV-8	SLC20A1
HPV-8	THRAP3
HPV-8	SHC1
HPV-8	EAF1
HPV-8	SNRPB
HPV-8	NINJ1
HPV-8	INF2
HPV-8	TAX1BP1
HPV-8	REL
HPV-8	GOT2
HPV-8	CTTNBP2NL
HPV-8	OXSM
HPV-8	TRIM72
HPV-8	VKORC1
HPV-8	PAPLN
HPV-8	RPL4
HPV-8	UBN1
HPV-8	DIS3
HPV-8	MKS1
HPV-8	TMSB10
HPV-8	APMAP
HPV-8	LNX1
HPV-8	KCTD13
HPV-8	PFN2
HPV-8	VEGFB
HPV-8	S100A14
HPV-8	PTHLH
HPV-8	GEM
HPV-8	PXN
HPV-8	NACA
HPV-8	UBR5
HPV-8	COX4I1
HPV-8	RPL7A
HPV-8	MPDU1
HPV-8	RPS27L
HPV-8	TEAD2
HPV-8	PRPF31
HPV-8	PSMD3
HPV-8	PPME1
HPV-8	HDAC7
HPV-8	PTK2B
HPV-8	HNRNPA3
HPV-8	TSC22D3
HPV-8	PTPN14
HPV-8	PFKM
HPV-8	GPS2
HPV-8	NRBP1
HPV-8	EBP
HPV-8	RIPK1
HPV-8	ANXA3
HPV-8	POLDIP2
HPV-8	IDH3G
HPV-8	RPLP0
HPV-8	IWS1
HPV-8	TIPIN
HPV-8	USF1
HPV-8	TFAP2A
HPV-8	NDUFB11
HPV-8	USP15
HPV-8	CANT1
HPV-8	RBL1
HPV-8	TOB2
HPV-8	SRSF1
