Abbre	Gene
HPV-18	ATP1A1
HPV-18	PIAS4
HPV-18	TMCO3
HPV-18	PKD2
HPV-18	TMCO1
HPV-18	ASPH
HPV-18	PMM2
HPV-18	LNX2
HPV-18	POMP
HPV-18	POLDIP2
HPV-18	CCT4
HPV-18	PDLIM4
HPV-18	YIPF4
HPV-18	ADGRG1
HPV-18	YIF1B
HPV-18	TM9SF3
HPV-18	DDOST
HPV-18	TM9SF1
HPV-18	DHRS7
HPV-18	PCBP1
HPV-18	THEM6
HPV-18	ATP2C1
HPV-18	PSMD4
HPV-18	VPS26A
HPV-18	GGA1
HPV-18	APMAP
HPV-18	ATAD1
HPV-18	HSPB1
HPV-18	ATL3
HPV-18	NMI
HPV-18	PTHLH
HPV-18	PLXNB2
HPV-18	USP15
HPV-18	ALG1
HPV-18	MT2A
HPV-18	EEF1G
HPV-18	VPS52
HPV-18	PIGT
HPV-18	ANO6
HPV-18	TRUB1
HPV-18	NECAP2
HPV-18	YIPF3
HPV-18	FADS2
HPV-18	PLIN3
HPV-18	TECR
HPV-18	DERL2
HPV-18	DAD1
HPV-18	PSMD14
HPV-18	DCAF15
HPV-18	UBE3A
HPV-18	NRBP1
HPV-18	PIGO
HPV-18	STX4
HPV-18	PRPF31
HPV-18	LOX
HPV-18	ANO10
HPV-18	PTK2B
HPV-18	KRT6A
HPV-18	PLPP6
HPV-18	PIGU
HPV-18	CEP350
HPV-18	ADGRA2
HPV-18	CCNA2
HPV-18	PSMC3
HPV-18	ATP2A2
HPV-18	E2F4
HPV-18	PIGG
HPV-18	EMD
HPV-18	ERGIC1
HPV-18	PDCD10
HPV-18	ZBTB9
HPV-18	ATP13A1
HPV-18	DAZAP2
HPV-18	NAP1L1
HPV-18	PLD3
HPV-18	PNPLA4
HPV-18	ATP2B4
HPV-18	SNX5
HPV-18	PSMC1
HPV-18	VIM
HPV-18	TRIM32
HPV-18	PSMC4
HPV-18	ZBTB48
HPV-18	ARV1
HPV-18	LYNX1
HPV-18	KAT7
HPV-18	WWP2
HPV-18	SMARCB1
HPV-18	SHC1
HPV-18	PIEZO1
HPV-18	PSMD12
HPV-18	USP26
HPV-18	ANO8
HPV-18	UTRN
HPV-18	ZNF655
HPV-18	PSMC5
HPV-18	RAB3IP
HPV-18	VRK2
HPV-18	NR4A1
HPV-18	OAZ2
HPV-18	TRAM1
HPV-18	COPS5
HPV-18	USP11
HPV-18	IFIT1
HPV-18	SSR3
HPV-18	CEBPA
HPV-18	CLTA
HPV-18	COPG1
HPV-18	ZNF251
HPV-18	CENPB
HPV-18	FBXO22
HPV-18	TMEM120A
HPV-18	TMEM165
HPV-18	UQCR11
HPV-18	CREB3
HPV-18	SARS2
HPV-18	CEBPB
HPV-18	TSEN54
HPV-18	DNAJB1
HPV-18	LAPTM4A
HPV-18	DNAH2
HPV-18	SURF4
HPV-18	TMEM109
HPV-18	EMC2
HPV-18	P4HB
HPV-18	MAGI1
HPV-18	TMEM161A
HPV-18	SCYL1
HPV-18	TIPIN
HPV-18	TYK2
HPV-18	ACTB
HPV-18	SLC1A3
HPV-18	TMEM184C
HPV-18	SRSF1
HPV-18	MAVS
HPV-18	TEFM
HPV-18	TAF1
HPV-18	DNAJC11
HPV-18	WLS
HPV-18	TBL2
HPV-18	ABHD16A
HPV-18	TAP1
HPV-18	FKBP8
HPV-18	TNFSF4
HPV-18	TMX3
HPV-18	ADCY6
HPV-18	TRPV4
HPV-18	LAMB3
HPV-18	LGMN
HPV-18	PIGS
HPV-18	NEURL1
HPV-18	SLC16A4
HPV-18	F2R
HPV-18	TP53
HPV-18	SFRP1
HPV-18	PSMB4
HPV-18	UNC119
HPV-18	MAGI2
HPV-18	PRNP
HPV-18	PON2
HPV-18	ATP5F1C
HPV-18	E2F1
HPV-18	ESYT2
HPV-18	MBOAT7
HPV-18	APOB
HPV-18	TAPBP
HPV-18	FATE1
HPV-18	PSMA6
HPV-18	PSMD11
HPV-18	TMEM126A
HPV-18	TMEM158
HPV-18	RAB18
