Abbre	Gene
HPV-11	LOX
HPV-11	TOR1AIP2
HPV-11	AXL
HPV-11	MAN2B1
HPV-11	CDS2
HPV-11	TRHDE
HPV-11	RFTN1
HPV-11	RBL1
HPV-11	AP3D1
HPV-11	DDOST
HPV-11	COPE
HPV-11	TAF9
HPV-11	RPS27L
HPV-11	CHP1
HPV-11	SARAF
HPV-11	ERG
HPV-11	TMPO
HPV-11	TMX3
HPV-11	RPS27
HPV-11	TOR4A
HPV-11	PREB
HPV-11	DNAJA3
HPV-11	ZBTB16
HPV-11	BAZ1A
HPV-11	CNTNAP1
HPV-11	SLC25A12
HPV-11	ZBTB38
HPV-11	GALNT6
HPV-11	ABCB6
HPV-11	LAPTM4A
HPV-11	CHCHD3
HPV-11	FAM90A1
HPV-11	BCL2L1
HPV-11	BSCL2
HPV-11	ECE1
HPV-11	E2F1
HPV-11	DNAJA1
HPV-11	PLPP6
HPV-11	TGM2
HPV-11	ABLIM3
HPV-11	UBR4
HPV-11	CSPG4
HPV-11	CHPF
HPV-11	ASPH
HPV-11	SLC2A1
HPV-11	PLXNB2
HPV-11	FAM136A
HPV-11	APOE
HPV-11	EP300
HPV-11	CLK2
HPV-11	JAK1
HPV-11	CLU
HPV-11	IGF2R
HPV-11	ICMT
HPV-11	PNPLA6
HPV-11	ITGB1
HPV-11	ARMCX3
HPV-11	ZNF207
HPV-11	TMEM165
HPV-11	ATP13A1
HPV-11	TMEM30A
HPV-11	VPS52
HPV-11	HSD17B12
HPV-11	PLD3
HPV-11	COPG1
HPV-11	ITM2C
HPV-11	TMEM259
HPV-11	CREB3L1
HPV-11	SLC27A4
HPV-11	COPB2
HPV-11	TMEM158
HPV-11	WDYHV1
