Abbre	Gene
HPV-31	LRP4
HPV-31	GCN1
HPV-31	AP3M1
HPV-31	LBR
HPV-31	MRPS18B
HPV-31	GET4
HPV-31	MRPS15
HPV-31	HM13
HPV-31	CHD8
HPV-31	MRPS14
HPV-31	CREB1
HPV-31	CEP170
HPV-31	PLK1
HPV-31	PSMD12
HPV-31	ZNF24
HPV-31	FAF2
HPV-31	MT-CO1
HPV-31	PDCD2L
HPV-31	NDUFS1
HPV-31	CDCA2
HPV-31	MAGED2
HPV-31	ZNF346
HPV-31	RNF20
HPV-31	CAB39
HPV-31	JMJD6
HPV-31	ZFP3
HPV-31	PLEC
HPV-31	WDR6
HPV-31	CREM
HPV-31	MMGT1
HPV-31	CBX5
HPV-31	CDC23
HPV-31	ZER1
HPV-31	CDK5
HPV-31	CTBP2
HPV-31	HLA-C
HPV-31	PCLAF
HPV-31	PRKAR1A
HPV-31	MRPS10
HPV-31	PTCD3
HPV-31	RBFOX2
HPV-31	NDUFA5
HPV-31	ESYT1
HPV-31	TUBB1
HPV-31	RFC1
HPV-31	HLA-B
HPV-31	ZIC3
HPV-31	UGDH
HPV-31	YAP1
HPV-31	USF2
HPV-31	SHARPIN
HPV-31	MRPS16
HPV-31	WDR18
HPV-31	TP53
HPV-31	MRPS27
HPV-31	MRPS28
HPV-31	CCT5
HPV-31	EBNA1BP2
HPV-31	CDC7
HPV-31	HLA-A
HPV-31	UQCRC2
HPV-31	GNL2
HPV-31	HECTD3
HPV-31	ARHGAP35
HPV-31	MRPS31
HPV-31	LARP4
HPV-31	LRP2
HPV-31	NOP58
HPV-31	RBMS1
HPV-31	MT-ATP6
HPV-31	HMGN1
HPV-31	GLMN
HPV-31	LTV1
HPV-31	MSH3
HPV-31	LYAR
HPV-31	MRPL10
HPV-31	TMEM43
HPV-31	UBAP2L
HPV-31	MAP3K4
HPV-31	UBL4A
HPV-31	PITPNM2
HPV-31	MLLT11
HPV-31	GKAP1
HPV-31	TUBA4A
HPV-31	RBMS2
HPV-31	MRPS7
HPV-31	ZNF143
HPV-31	DTX3L
HPV-31	HSPA4
HPV-31	PSMD4
HPV-31	RCN2
HPV-31	USP46
HPV-31	RNF40
HPV-31	USP12
HPV-31	SLC25A12
HPV-31	CNP
HPV-31	TOMM70
HPV-31	DHX57
HPV-31	MRPS23
HPV-31	TUBB8
HPV-31	MRPS26
HPV-31	AP1M1
HPV-31	AP2A1
HPV-31	ARHGAP19
HPV-31	EEF1B2
HPV-31	AP2B1
HPV-31	AP3B1
HPV-31	LRP1
HPV-31	CCNA2
HPV-31	GTF2I
HPV-31	MTMR14
HPV-31	GJA1
HPV-31	PCBP1
HPV-31	RBM10
HPV-31	PAICS
HPV-31	OGT
HPV-31	TMEM259
HPV-31	TMX1
HPV-31	PGAM5
HPV-31	UBE2G2
HPV-31	SIRT1
HPV-31	PYM1
