Abbre	Gene
MERS-CoV	WLS
MERS-CoV	SRP72
MERS-CoV	FYCO1
MERS-CoV	MOGS
MERS-CoV	CDS2
MERS-CoV	DCAF10
MERS-CoV	URB1
MERS-CoV	WDR36
MERS-CoV	MIPOL1
MERS-CoV	FUT8
MERS-CoV	RBPMS2
MERS-CoV	LATS1
MERS-CoV	MRPS27
MERS-CoV	MRPS25
MERS-CoV	DHX37
MERS-CoV	CDK5RAP2
MERS-CoV	MRPS9
MERS-CoV	ATP6V1A
MERS-CoV	PCYOX1
MERS-CoV	R3HDM1
MERS-CoV	IGHG4
MERS-CoV	ZNF746
MERS-CoV	DDB1
MERS-CoV	MRPS2
MERS-CoV	NOL10
MERS-CoV	MYH9
MERS-CoV	LMBRD2
MERS-CoV	FXR1
MERS-CoV	IGHMBP2
MERS-CoV	OLA1
MERS-CoV	SPTLC2
MERS-CoV	MPHOSPH10
MERS-CoV	PRKAR1A
MERS-CoV	TRIP4
MERS-CoV	TRIM59
MERS-CoV	MARCH5
MERS-CoV	MRPS15
MERS-CoV	DNAJB4
MERS-CoV	MRPS24
MERS-CoV	GCC2
MERS-CoV	LTN1
MERS-CoV	SRP19
MERS-CoV	TBL3
MERS-CoV	TRIM9
MERS-CoV	NKX2-5
MERS-CoV	URB2
MERS-CoV	LGALS1
MERS-CoV	SPATS2
MERS-CoV	SPTY2D1
MERS-CoV	TTC27
MERS-CoV	USP13
MERS-CoV	ACOT9
MERS-CoV	SCFD1
MERS-CoV	NEDD1
MERS-CoV	COX7C
MERS-CoV	MRPL15
MERS-CoV	MAP9
MERS-CoV	NAT14
MERS-CoV	VAMP8
MERS-CoV	HEATR3
MERS-CoV	MEPCE
MERS-CoV	POP4
MERS-CoV	HSD17B4
