Abbre	Gene
SARS-CoV-1	LRRFIP2
SARS-CoV-1	SCARB1
SARS-CoV-1	ODR4
SARS-CoV-1	VASP
SARS-CoV-1	NUP210
SARS-CoV-1	TMOD1
SARS-CoV-1	HSPH1
SARS-CoV-1	CASC4
SARS-CoV-1	MDH1
SARS-CoV-1	DENND11
SARS-CoV-1	MYO18A
SARS-CoV-1	TAX1BP1
SARS-CoV-1	RMND5A
SARS-CoV-1	USP9X
SARS-CoV-1	CALD1
SARS-CoV-1	USP13
SARS-CoV-1	SEPTIN11
SARS-CoV-1	CSNK2A1
SARS-CoV-1	G3BP2
SARS-CoV-1	WDR26
SARS-CoV-1	BRI3BP
SARS-CoV-1	SEPTIN10
SARS-CoV-1	ELOVL5
SARS-CoV-1	FAM98A
SARS-CoV-1	RSL1D1
SARS-CoV-1	TM9SF2
SARS-CoV-1	RTCB
SARS-CoV-1	SLC35B4
SARS-CoV-1	STAT3
SARS-CoV-1	CUX1
SARS-CoV-1	LIMCH1
SARS-CoV-1	LRCH2
SARS-CoV-1	FSCN1
SARS-CoV-1	GNAL
SARS-CoV-1	SUCLA2
SARS-CoV-1	RDX
SARS-CoV-1	EIF3D
SARS-CoV-1	POLA2
SARS-CoV-1	SLC1A3
SARS-CoV-1	STOML2
SARS-CoV-1	TYW1
SARS-CoV-1	RFT1
SARS-CoV-1	CMSS1
SARS-CoV-1	TMEM41A
SARS-CoV-1	NOTCH3
SARS-CoV-1	BLM
SARS-CoV-1	BRAT1
SARS-CoV-1	CMTR1
SARS-CoV-1	CSNK2B
SARS-CoV-1	NEMF
SARS-CoV-1	DYNC1LI1
SARS-CoV-1	HEATR6
SARS-CoV-1	RTRAF
SARS-CoV-1	SUGT1
SARS-CoV-1	EML4
SARS-CoV-1	SPART
SARS-CoV-1	G3BP1
SARS-CoV-1	MARC1
SARS-CoV-1	SLC35F1
SARS-CoV-1	TK2
SARS-CoV-1	PLIN3
SARS-CoV-1	HDGF
SARS-CoV-1	SHTN1
SARS-CoV-1	CNNM2
SARS-CoV-1	HERC2
SARS-CoV-1	TELO2
SARS-CoV-1	CAVIN1
SARS-CoV-1	COQ8B
SARS-CoV-1	IMPA2
SARS-CoV-1	SURF6
SARS-CoV-1	YIF1B
SARS-CoV-1	HSPA8
SARS-CoV-1	HSPA9
SARS-CoV-1	FAM241B
SARS-CoV-1	ITM2C
SARS-CoV-1	KYNU
SARS-CoV-1	TNFRSF10A
SARS-CoV-1	POLA1
SARS-CoV-1	SETD2
SARS-CoV-1	ADCY9
SARS-CoV-1	MOV10
SARS-CoV-1	DYNC1I2
SARS-CoV-1	MAFG
SARS-CoV-1	ECSIT
SARS-CoV-1	CCDC9
SARS-CoV-1	CSDE1
SARS-CoV-1	TOM1
SARS-CoV-1	TBC1D24
SARS-CoV-1	CYB5R3
SARS-CoV-1	CEP135
SARS-CoV-1	CSNK2A2
SARS-CoV-1	NGDN
SARS-CoV-1	LRRC47
SARS-CoV-1	TUBGCP3
SARS-CoV-1	PASK
SARS-CoV-1	PCDH9
SARS-CoV-1	SEC23IP
SARS-CoV-1	B4GALT1
SARS-CoV-1	FKBP3
SARS-CoV-1	SEC31A
SARS-CoV-1	DCBLD2
SARS-CoV-1	SEPTIN2
SARS-CoV-1	HMGA1
SARS-CoV-1	EIF4E2
SARS-CoV-1	SNIP1
SARS-CoV-1	RRP9
SARS-CoV-1	PIGX
SARS-CoV-1	STRAP
SARS-CoV-1	HSPA2
SARS-CoV-1	PEG10
SARS-CoV-1	POMT1
SARS-CoV-1	GOLGA5
SARS-CoV-1	STX6
SARS-CoV-1	PPP4R2
SARS-CoV-1	JAK1
SARS-CoV-1	TGFBR1
SARS-CoV-1	TGFBR2
SARS-CoV-1	YBX3
SARS-CoV-1	MAPRE1
SARS-CoV-1	TNFRSF21
SARS-CoV-1	TOM1L1
SARS-CoV-1	NPLOC4
SARS-CoV-1	RAB34
SARS-CoV-1	MYRF
SARS-CoV-1	PABPN1
SARS-CoV-1	PRIM2
SARS-CoV-1	PDE4DIP
SARS-CoV-1	ACVR1
SARS-CoV-1	ATP5F1D
SARS-CoV-1	MYO5B
SARS-CoV-1	RAD23B
