Abbre	Gene
HPV-16	HNRNPM
HPV-16	EIF3I
HPV-16	AAK1
HPV-16	HSPA8
HPV-16	HNRNPH1
HPV-16	HNRNPK
HPV-16	RPN2
HPV-16	SIPA1L1
HPV-16	ELOB
HPV-16	H2BC12
HPV-16	SCRIB
HPV-16	FBLN1
HPV-16	DLG1
HPV-16	RNF20
HPV-16	ERBIN
HPV-16	EIF3F
HPV-16	EIF4A1
HPV-16	TLE3
HPV-16	HSPA5
HPV-16	ELOC
HPV-16	HNRNPC
HPV-16	RNF114
HPV-16	TBL1Y
HPV-16	DLG2
HPV-16	ENO1
HPV-16	ACTC1
HPV-16	HDAC1
HPV-16	SLX4
HPV-16	RABL3
HPV-16	E2F4
HPV-16	CYLD
HPV-16	TOP1
HPV-16	RNF25
HPV-16	TAX1BP1
HPV-16	TAF1
HPV-16	TEX10
HPV-16	DLG4
HPV-16	TFDP2
HPV-16	CIAO2B
HPV-16	TFDP1
HPV-16	GATAD2B
HPV-16	HNRNPF
HPV-16	OBSL1
HPV-16	LIN7C
HPV-16	E2F6
HPV-16	EIF4B
HPV-16	AP3D1
HPV-16	RER1
HPV-16	COPA
HPV-16	BAZ1A
HPV-16	OSTC
HPV-16	TADA3
HPV-16	PDGFRB
HPV-16	GSN
HPV-16	E2F5
HPV-16	E2F3
HPV-16	FXYD5
HPV-16	JUN
HPV-16	BARD1
HPV-16	TMF1
HPV-16	TIPIN
HPV-16	TBP
HPV-16	SCNM1
HPV-16	SUZ12
HPV-16	TAF15
HPV-16	TALDO1
HPV-16	ARHGEF12
HPV-16	COL6A2
HPV-16	EEF1A1
HPV-16	IRF1
HPV-16	CNP
HPV-16	RNF40
HPV-16	TBL1XR1
HPV-16	XIAP
HPV-16	SRP68
HPV-16	STK38
HPV-16	TFAP2A
HPV-16	RTN4
HPV-16	TGM2
HPV-16	S100A16
HPV-16	FRMPD2
HPV-16	HDAC2
HPV-16	HNRNPAB
HPV-16	E2F1
HPV-16	ASB4
HPV-16	RIPK1
HPV-16	COL27A1
HPV-16	ASB3
HPV-16	TMEM175
HPV-16	MAP2K2
HPV-16	SAP30BP
HPV-16	SF3B1
HPV-16	EP300
HPV-16	FAM90A1
HPV-16	TMEM50A
HPV-16	IGFBP3
HPV-16	REEP5
HPV-16	E2F2
HPV-16	CLK2
HPV-16	SEC62
HPV-16	SRSF7
HPV-16	MAGI2
HPV-16	SRRM2
HPV-16	PON2
HPV-16	PRAF2
HPV-16	SYT16
HPV-16	RAB18
HPV-16	TARDBP
HPV-16	BAK1
HPV-16	DNAJA1
HPV-16	ATP5PF
HPV-16	KPNA2
HPV-16	TECR
HPV-16	USP15
HPV-16	FUS
HPV-16	NEURL1
HPV-16	ARFIP2
HPV-16	BIRC7
HPV-16	S100A13
HPV-16	AIDA
HPV-16	AKAP8
HPV-16	CUL2
HPV-16	CEP68
HPV-16	JAK1
HPV-16	ASB13
HPV-16	RAB40C
HPV-16	ASB17
HPV-16	ASB6
HPV-16	SRSF1
HPV-16	SAP130
HPV-16	MAGI3
HPV-16	NDUFA4
HPV-16	SH3RF1
HPV-16	TNFRSF1A
HPV-16	TRAF6
HPV-16	ALPL
HPV-16	ARMC5
HPV-16	DNAJA3
HPV-16	FUBP3
HPV-16	RAG1
HPV-16	RNF26
HPV-16	VHL
HPV-16	CDK1
HPV-16	STK11
HPV-16	CHD4
HPV-16	GABRA2
