Abbre	Gene
HPV-31	Gja1
HPV-31	Stk11
HPV-31	Trp53
HPV-31	Vtn
HPV-31	Tyms
HPV-31	Aamp
HPV-31	Cse1l
HPV-31	Dad1
HPV-31	Dhcr7
HPV-31	Fbl
HPV-31	Flna
HPV-31	Hnrnpl
HPV-31	Hspb1
HPV-31	Cad
HPV-31	Ctnnb1
HPV-31	E2f4
HPV-31	Lrp1
HPV-31	Map2
HPV-31	Map4
HPV-31	Slc3a2
HPV-31	Msh3
HPV-31	Nup88
HPV-31	Phb
HPV-31	Polr2e
HPV-31	Ppp2r2a
HPV-31	Psma4
HPV-31	Psmb7
HPV-31	Aldh18a1
HPV-31	Rcn2
HPV-31	Rfc1
HPV-31	Rpn1
HPV-31	Rpn2
HPV-31	Sdhb
HPV-31	Sp2
HPV-31	Lbr
HPV-31	Ugdh
HPV-31	Usf2
HPV-31	Ybx3
HPV-31	Uri1
HPV-31	Ampd2
HPV-31	Bysl
HPV-31	Efemp1
HPV-31	Aifm1
HPV-31	Ube2r2
HPV-31	Creb1
HPV-31	Kif11
HPV-31	Stau1
HPV-31	Bag6
HPV-31	Mta2
HPV-31	Copb2
HPV-31	Bag5
HPV-31	Ndufa5
HPV-31	Ddost
HPV-31	E2f1
HPV-31	Cttn
HPV-31	Ptpn14
HPV-31	Pigk
HPV-31	Scamp2
HPV-31	Scamp3
HPV-31	Mrps31
HPV-31	Wfs1
HPV-31	Yap1
HPV-31	Hax1
HPV-31	Pcm1
HPV-31	Psme1
HPV-31	Cherp
HPV-31	Nop56
HPV-31	Arl6ip5
HPV-31	Sptlc1
HPV-31	Paics
HPV-31	Erlin1
HPV-31	Igf2bp2
HPV-31	Clpx
HPV-31	Ruvbl2
HPV-31	Dnajb2
HPV-31	Mcm5
HPV-31	Ckap4
HPV-31	Slc39a7
HPV-31	Sec63
HPV-31	Phb2
HPV-31	Brca1
HPV-31	Ola1
HPV-31	Ftsj3
HPV-31	Rnf20
HPV-31	Tsr1
HPV-31	Ddx54
HPV-31	Scfd1
HPV-31	Tcf25
HPV-31	Thumpd1
HPV-31	Emc4
HPV-31	Exosc4
HPV-31	Surf4
HPV-31	Ddx47
