Abbre	Gene
HPV-8	Gja1
HPV-8	Itgb4
HPV-8	Pmm2
HPV-8	Cdkn1a
HPV-8	Tpp1
HPV-8	Trp53
HPV-8	Anxa1
HPV-8	Prim2
HPV-8	Ep300
HPV-8	Flna
HPV-8	Hspb1
HPV-8	Col6a1
HPV-8	Fn1
HPV-8	Nr4a1
HPV-8	Irf1
HPV-8	Jak1
HPV-8	Krt15
HPV-8	Lox
HPV-8	Map4
HPV-8	Mcm3
HPV-8	Ppl
HPV-8	Ppm1b
HPV-8	Psma2
HPV-8	Psmd3
HPV-8	Rel
HPV-8	Rnh1
HPV-8	Abce1
HPV-8	Slpi
HPV-8	Tbp
HPV-8	Nfe2l2
HPV-8	Tfap2a
HPV-8	Scgb1a1
HPV-8	Uso1
HPV-8	Usp2
HPV-8	Cebpa
HPV-8	Dag1
HPV-8	Nmi
HPV-8	Etf1
HPV-8	Mta2
HPV-8	Ppig
HPV-8	Polr1c
HPV-8	Fgfbp1
HPV-8	Zbtb48
HPV-8	Ptpn14
HPV-8	Pdlim7
HPV-8	Krt7
HPV-8	Lcn2
HPV-8	Hnrnpr
HPV-8	Bcas2
HPV-8	Mcm7
HPV-8	Meox2
HPV-8	Tcirg1
HPV-8	Tax1bp1
HPV-8	Cd2bp2
HPV-8	Cherp
HPV-8	Ykt6
HPV-8	Ebp
HPV-8	Mcm5
HPV-8	Ckap4
HPV-8	Cdc42ep1
HPV-8	Kat7
HPV-8	Oxsm
HPV-8	Cnih4
HPV-8	Prpf31
HPV-8	Ppme1
HPV-8	Srprb
HPV-8	Ddx56
HPV-8	Rfc5
HPV-8	Dis3
HPV-8	Scyl1
HPV-8	Atp6v1h
HPV-8	Cdipt
HPV-8	Rasd1
HPV-8	Bcl2l1
HPV-8	Cnp
HPV-8	Mrps33
HPV-8	Lnx1
HPV-8	Rxrb
HPV-8	Shc1
HPV-8	Orc4
HPV-8	Gtpbp10
HPV-8	Arfip2
HPV-8	Sap30bp
HPV-8	Nrbp1
HPV-8	Tnpo2
HPV-8	Msrb1
HPV-8	Tram1
HPV-8	Zbtb32
HPV-8	Galnt5
HPV-8	Tax1bp3
HPV-8	Maml1
HPV-8	Cep350
HPV-8	Tox4
HPV-8	Fam3c
HPV-8	Zhx2
HPV-8	Usp33
HPV-8	Cluh
HPV-8	Bcl2l13
HPV-8	Hdac7
HPV-8	Kank2
HPV-8	Poldip2
HPV-8	Ubr5
HPV-8	Derl2
HPV-8	Exosc1
HPV-8	Mrps16
HPV-8	Fzr1
HPV-8	Tob2
HPV-8	Pdzd11
HPV-8	Tbc1d7
HPV-8	Mbip
HPV-8	Rab33b
HPV-8	Ubn1
HPV-8	Tmem214
HPV-8	Mks1
HPV-8	Wdr13
HPV-8	Steap3
HPV-8	Dcaf6
HPV-8	Lrrc59
HPV-8	Pdzrn3
HPV-8	Plekha5
HPV-8	Cchcr1
