Abbre	Gene
HIV-1	Atg3
HIV-1	Rfc2
HIV-1	Sirt6
HIV-1	Dimt1
HIV-1	Gtpbp4
HIV-1	Iars2
HIV-1	Atp6v1h
HIV-1	Casc3
HIV-1	Gimap1
HIV-1	Stt3b
HIV-1	Itm2b
HIV-1	Anapc1
HIV-1	Glg1
HIV-1	Tcf7l2
HIV-1	Aicda
HIV-1	Cd2ap
HIV-1	H13
HIV-1	Hp1bp3
HIV-1	Ilf3
HIV-1	Zbtb7a
HIV-1	Nfatc2
HIV-1	Notch2
HIV-1	Pld3
HIV-1	Ubtf
HIV-1	Orc4
HIV-1	Cops4
HIV-1	Fbxo3
HIV-1	Gtf3c4
HIV-1	Timm8b
HIV-1	Ikzf3
HIV-1	Sp1
HIV-1	Eif3k
HIV-1	Anapc2
HIV-1	Stoml2
HIV-1	Limd1
HIV-1	Mrps28
HIV-1	Bzw2
HIV-1	Trps1
HIV-1	Smug1
HIV-1	Mtch2
HIV-1	Akap8l
HIV-1	Stau2
HIV-1	Taf5l
HIV-1	Aff4
HIV-1	Cep57
HIV-1	Spcs2
HIV-1	Tox4
HIV-1	Pdap1
HIV-1	Exosc7
HIV-1	Emc1
HIV-1	Tab2
HIV-1	Bicd2
HIV-1	Larp1
HIV-1	Sun2
HIV-1	Ahctf1
HIV-1	Atl3
HIV-1	Gemin5
HIV-1	Gpatch4
HIV-1	Tor1aip1
HIV-1	Senp3
HIV-1	Fbxo6
HIV-1	Adar
HIV-1	Exosc1
HIV-1	Eif3l
HIV-1	Dync1li1
HIV-1	Egfl7
HIV-1	Cd320
HIV-1	Fut8
HIV-1	Qpctl
HIV-1	Gatad2a
HIV-1	Cdkal1
HIV-1	Ociad1
HIV-1	Tmem160
HIV-1	Cln6
HIV-1	Pacs1
HIV-1	Srbd1
HIV-1	Tmem38b
HIV-1	Pbrm1
HIV-1	Atad3a
HIV-1	Ttc17
HIV-1	Ngly1
HIV-1	Brix1
HIV-1	Rsbn1
HIV-1	Cdca7l
HIV-1	Dnajc10
HIV-1	Tmx3
HIV-1	Etl4
HIV-1	Anapc7
HIV-1	Son
HIV-1	Prrc2a
HIV-1	Zc3hav1
HIV-1	Uggt1
HIV-1	Mccc1
HIV-1	Pmepa1
HIV-1	Ddx24
HIV-1	Xpo4
HIV-1	Pbxip1
HIV-1	Lrrc47
HIV-1	Nufip2
HIV-1	Tmx4
HIV-1	Abhd16a
HIV-1	Bcl11b
HIV-1	Cep78
HIV-1	Cbfb
HIV-1	Acbd3
HIV-1	Lmf2
HIV-1	Spats2
HIV-1	Slc30a7
HIV-1	Dda1
HIV-1	Tmem109
HIV-1	Tmem43
HIV-1	Thoc6
HIV-1	Sun1
HIV-1	Vps37b
HIV-1	Gemin7
HIV-1	Hps6
HIV-1	Cpsf7
HIV-1	Toe1
HIV-1	Chchd1
HIV-1	Map1lc3a
HIV-1	Mtdh
HIV-1	Ikbip
HIV-1	Tmx1
HIV-1	Erp44
HIV-1	Trmt1l
HIV-1	Cd247
HIV-1	Ift122
HIV-1	Zfp512
HIV-1	Rbm17
HIV-1	Usp39
HIV-1	Psip1
HIV-1	Dicer1
HIV-1	Cdc5l
HIV-1	Rnf6
HIV-1	Trim11
HIV-1	Mta3
HIV-1	Flcn
HIV-1	Lpcat3
HIV-1	Pacs2
HIV-1	Sepsecs
HIV-1	Mmgt1
HIV-1	Amot
HIV-1	Dhx30
HIV-1	Zfp384
HIV-1	Nipbl
HIV-1	Eme1
HIV-1	Atxn2l
HIV-1	Tor1aip2
HIV-1	Ambra1
HIV-1	Vkorc1l1
HIV-1	Kif26b
HIV-1	Dpy19l3
HIV-1	Slfn5
HIV-1	Ranbp6
HIV-1	Rnf216
HIV-1	Itga6
HIV-1	Serpinh1
HIV-1	Clic1
HIV-1	Foxc1
HIV-1	Hck
HIV-1	Itgav
HIV-1	Itgb5
HIV-1	Kpna4
HIV-1	Pcsk6
HIV-1	Pfkp
HIV-1	Psmb10
HIV-1	Rcn1
HIV-1	Snrnp70
HIV-1	Stim1
HIV-1	Tulp3
HIV-1	Cxcr4
HIV-1	Srsf9
HIV-1	Kat2b
HIV-1	Asph
HIV-1	Pdia4
HIV-1	Abca1
HIV-1	Slc1a5
HIV-1	Dnaja2
HIV-1	Dpf2
HIV-1	Mthfd2
HIV-1	Hsph1
HIV-1	Cit
HIV-1	Praf2
HIV-1	Ranbp1
HIV-1	Ap1b1
HIV-1	Kpna6
HIV-1	Traf2
HIV-1	Pdcd6ip
HIV-1	Baz1b
HIV-1	Plod2
HIV-1	Ap3m1
HIV-1	Mtch1
HIV-1	Clstn3
HIV-1	Cep170
HIV-1	Acin1
HIV-1	Pds5a
HIV-1	Smg6
HIV-1	Hnrnph2
HIV-1	Tor3a
HIV-1	Rbm15
HIV-1	Eef1d
HIV-1	Cyb5b
HIV-1	Slx4
HIV-1	Rtn3
HIV-1	Ubr2
HIV-1	Rnf126
HIV-1	Traf5
HIV-1	Fnip1
HIV-1	Hltf
HIV-1	Acaca
HIV-1	C1qbp
HIV-1	Ppm1g
HIV-1	Sgta
HIV-1	Tert
HIV-1	Tmpo
HIV-1	Sqstm1
HIV-1	Ccna1
HIV-1	Usp11
HIV-1	Tbrg4
HIV-1	Aimp1
HIV-1	Itm2a
HIV-1	Sel1l
HIV-1	Thrap3
HIV-1	Hnrnph1
HIV-1	Flot1
HIV-1	Tnip1
HIV-1	Hexim1
HIV-1	Os9
HIV-1	Btaf1
HIV-1	Mrs2
HIV-1	Kif22
HIV-1	Notch1
HIV-1	Lig3
HIV-1	Sdf4
HIV-1	Sin3a
HIV-1	Setdb1
HIV-1	Cxxc1
HIV-1	Pja2
HIV-1	Suz12
HIV-1	Nup133
HIV-1	Unc45a
HIV-1	Mepce
HIV-1	Gatad2b
HIV-1	Sil1
HIV-1	Nol12
HIV-1	Tgs1
HIV-1	Lrpprc
HIV-1	Ythdf3
HIV-1	Nup98
HIV-1	Fkbp4
HIV-1	Ik
HIV-1	Trim32
HIV-1	Rtcb
HIV-1	Tor1a
HIV-1	Hk2
HIV-1	Mtr
HIV-1	Tap2
HIV-1	Xrcc6
HIV-1	Atp1b3
HIV-1	Cox4i1
HIV-1	Ctsb
HIV-1	Gtf2e2
HIV-1	Orc5
HIV-1	Pebp1
HIV-1	Mapk1
HIV-1	Rad23b
HIV-1	Thra
HIV-1	Ywhah
HIV-1	Vapa
HIV-1	Gemin2
HIV-1	Ruvbl1
HIV-1	Rngtt
HIV-1	Gpaa1
HIV-1	Timm8a1
HIV-1	Gtf2f2
HIV-1	Rab11a
HIV-1	Dsp
HIV-1	Agfg1
HIV-1	Taf1
HIV-1	Pip4k2a
HIV-1	Nup214
HIV-1	Thoc1
HIV-1	Tom1l1
HIV-1	Ranbp9
HIV-1	Bcap31
HIV-1	G3bp1
HIV-1	Atp6ap2
HIV-1	Map1b
HIV-1	Map3k5
HIV-1	Ncor1
HIV-1	Sub1
HIV-1	Sumo3
HIV-1	Ep400
HIV-1	Tada2a
HIV-1	Gnao1
HIV-1	Trrap
HIV-1	Btrc
HIV-1	Cers2
HIV-1	Mcm4
HIV-1	Exoc4
HIV-1	Esyt1
HIV-1	Gtf3c5
HIV-1	Sirt2
HIV-1	Tnpo3
HIV-1	Preb
HIV-1	Edc4
HIV-1	Htatsf1
HIV-1	Mybbp1a
HIV-1	Nup93
HIV-1	Pds5b
HIV-1	Ncapd3
HIV-1	Sumf2
HIV-1	Fam98a
HIV-1	Gigyf2
HIV-1	Get4
HIV-1	Trmt112
HIV-1	Utp6
HIV-1	Mcm10
HIV-1	Nup210
HIV-1	Ddx49
HIV-1	Dmap1
HIV-1	Kat2a
HIV-1	Ccdc47
HIV-1	Spcs3
HIV-1	Rbm26
HIV-1	Ergic1
HIV-1	Nop9
HIV-1	Zgpat
HIV-1	Zfp91
HIV-1	Strap
HIV-1	Ncapg
HIV-1	Lrsam1
HIV-1	Rnf213
HIV-1	Nup205
HIV-1	Huwe1
HIV-1	Ap1g1
HIV-1	Hdac3
HIV-1	Rad23a
HIV-1	Chaf1b
HIV-1	Ehmt2
HIV-1	Rad18
HIV-1	Rab14
HIV-1	Rabgap1
HIV-1	Alms1
HIV-1	Osbpl3
HIV-1	Gps2
HIV-1	Eif5
HIV-1	Tubb2b
HIV-1	Cdca7
HIV-1	Setd1a
HIV-1	Cdk4
HIV-1	Cdkn2a
HIV-1	Ldlr
HIV-1	Rab5c
HIV-1	Sec61a1
HIV-1	Gnai2
HIV-1	Ccna2
HIV-1	Cdk8
HIV-1	Cdk9
HIV-1	Csnk2b
HIV-1	Dnaja1
HIV-1	Atp2b1
HIV-1	Kdr
HIV-1	Kpna1
HIV-1	Lyn
HIV-1	Pfkl
HIV-1	Mapk6
HIV-1	Rac2
HIV-1	Rbbp7
HIV-1	Stat5b
HIV-1	Smarca5
HIV-1	P4ha2
HIV-1	Ciao1
HIV-1	Yes1
HIV-1	Ikzf1
HIV-1	Tubb4a
HIV-1	Dnajb1
HIV-1	Ppp2r5e
HIV-1	Cops5
HIV-1	Pdia2
HIV-1	Rnf5
HIV-1	Ddx19b
HIV-1	Recql
HIV-1	Psmb8
HIV-1	Sirt1
HIV-1	Ctnna3
HIV-1	Gnl3
HIV-1	Luc7l2
HIV-1	Evl
HIV-1	Erap1
HIV-1	Tuba8
HIV-1	Ubash3a
HIV-1	Golph3
HIV-1	Wdr5
HIV-1	Chd3
HIV-1	Ahnak
HIV-1	Tcof1
HIV-1	Cdc6
HIV-1	Hdac2
HIV-1	Cdk1
HIV-1	Smarcc1
HIV-1	Supt4a
HIV-1	Dnajc7
HIV-1	Clgn
HIV-1	Crebbp
HIV-1	Nup153
HIV-1	Tuba4a
HIV-1	Hspa8
HIV-1	Gabarapl2
