Abbre	Gene
HPV-18	Fas
HPV-18	Emd
HPV-18	Gja1
HPV-18	Itgb4
HPV-18	Lamb3
HPV-18	Pmm2
HPV-18	Gale
HPV-18	Pon2
HPV-18	Psen2
HPV-18	Trp53
HPV-18	Cd14
HPV-18	Tap1
HPV-18	Cd44
HPV-18	Anxa1
HPV-18	Gas6
HPV-18	Dad1
HPV-18	Lpar1
HPV-18	Ep300
HPV-18	Extl3
HPV-18	Hspb1
HPV-18	Igfbp4
HPV-18	Cav1
HPV-18	Cd47
HPV-18	Cenpb
HPV-18	Clu
HPV-18	Cpt1a
HPV-18	E2f4
HPV-18	Hmox2
HPV-18	Nr4a1
HPV-18	Jak1
HPV-18	Lox
HPV-18	Map4
HPV-18	Slc3a2
HPV-18	Ndufs8
HPV-18	Pdzk1
HPV-18	Polr2e
HPV-18	Ppp2r2a
HPV-18	Psma4
HPV-18	Psmc1
HPV-18	Psmc2
HPV-18	Psmd3
HPV-18	Psmd7
HPV-18	Ptpn1
HPV-18	Rel
HPV-18	Rpn2
HPV-18	Smarcb1
HPV-18	Tapbp
HPV-18	Tbp
HPV-18	Sec62
HPV-18	Fzd6
HPV-18	Mpdz
HPV-18	Bag3
HPV-18	Cebpa
HPV-18	Ndufb10
HPV-18	Tgm2
HPV-18	Nmi
HPV-18	Syngr1
HPV-18	Sec22b
HPV-18	Vps26b
HPV-18	Unc119
HPV-18	Ddost
HPV-18	E2f1
HPV-18	Zbtb48
HPV-18	Ptpn14
HPV-18	Scamp2
HPV-18	Scamp3
HPV-18	Plin3
HPV-18	Mcm7
HPV-18	Tax1bp1
HPV-18	Ssr4
HPV-18	Mogs
HPV-18	Slc30a9
HPV-18	Cherp
HPV-18	Tm9sf1
HPV-18	Sptlc1
HPV-18	Cct4
HPV-18	Ruvbl2
HPV-18	Sntb2
HPV-18	Kat7
HPV-18	Ssr3
HPV-18	Sec63
HPV-18	Phb2
HPV-18	Ptrh2
HPV-18	Rft1
HPV-18	Alg1
HPV-18	Rer1
HPV-18	Scfd1
HPV-18	Rars2
HPV-18	Atp13a1
HPV-18	Cox15
HPV-18	Prpf31
HPV-18	Exosc5
HPV-18	Surf4
HPV-18	Sars2
HPV-18	Ppme1
HPV-18	Pigt
HPV-18	Vps35
HPV-18	Sacm1l
HPV-18	Srprb
HPV-18	Mrps12
HPV-18	Rfc2
HPV-18	Sirt6
HPV-18	Scyl1
