Abbre	Gene
HPV-16	Ddb2
HPV-16	Emd
HPV-16	Gja1
HPV-16	Gsn
HPV-16	Itgb4
HPV-16	Pmm2
HPV-16	Cdkn1a
HPV-16	Pon2
HPV-16	Rag1
HPV-16	Stk11
HPV-16	Bard1
HPV-16	Trp53
HPV-16	Tsc2
HPV-16	Vhl
HPV-16	Tap1
HPV-16	Cd44
HPV-16	Igf2r
HPV-16	Tnfrsf1a
HPV-16	Amfr
HPV-16	Xiap
HPV-16	Chuk
HPV-16	Dad1
HPV-16	Ep300
HPV-16	Flna
HPV-16	Gtf2b
HPV-16	Hspb1
HPV-16	Cav1
HPV-16	Cad
HPV-16	Cpt1a
HPV-16	Ddb1
HPV-16	E2f4
HPV-16	E2f6
HPV-16	H2-Ab1
HPV-16	Nr4a1
HPV-16	Irf1
HPV-16	Jak1
HPV-16	Jun
HPV-16	Ipo5
HPV-16	Mdm4
HPV-16	Slc3a2
HPV-16	Mnat1
HPV-16	Nfx1
HPV-16	Pcna
HPV-16	Pdgfrb
HPV-16	Pdzk1
HPV-16	Pfdn5
HPV-16	Psma4
HPV-16	Psmc1
HPV-16	Psmc2
HPV-16	Psmd3
HPV-16	Psmd7
HPV-16	Ptpn1
HPV-16	Pygm
HPV-16	Rcn2
HPV-16	Rel
HPV-16	Rnf2
HPV-16	Rnh1
HPV-16	Rpn2
HPV-16	Scn9a
HPV-16	Srp19
HPV-16	Trim21
HPV-16	Tapbp
HPV-16	Tbp
HPV-16	Tfap2a
HPV-16	Tjp1
HPV-16	Sec62
HPV-16	Top1
HPV-16	Fzd6
HPV-16	Cul1
HPV-16	Cbx4
HPV-16	Eif3f
HPV-16	Mbtps1
HPV-16	Mpdz
HPV-16	Socs2
HPV-16	Sgpl1
HPV-16	Cdc16
HPV-16	Bysl
HPV-16	Cited1
HPV-16	Trip13
HPV-16	Traf4
HPV-16	Cebpa
HPV-16	Erbb2
HPV-16	Ndufb10
HPV-16	Tgm2
HPV-16	Traf6
HPV-16	Nmi
HPV-16	Mta2
HPV-16	Ppig
HPV-16	Polr1c
HPV-16	Prdx6
HPV-16	Atp6v0a1
HPV-16	Csf1r
HPV-16	Ddost
HPV-16	E2f1
HPV-16	Cttn
HPV-16	Fos
HPV-16	Zbtb48
HPV-16	Jund
HPV-16	Mycn
HPV-16	Nfil3
HPV-16	Ptpn14
HPV-16	Trp73
HPV-16	Pigk
HPV-16	Sae1
HPV-16	Krt7
HPV-16	Lmo2
HPV-16	Rnf41
HPV-16	Akap8
HPV-16	Mcm7
HPV-16	Tax1bp1
HPV-16	Prph
HPV-16	Ssr4
HPV-16	Aimp2
HPV-16	Tada3
HPV-16	Cherp
HPV-16	Tm9sf1
HPV-16	Siva1
HPV-16	Cct4
HPV-16	Erlin1
HPV-16	Fars2
HPV-16	Cct8
HPV-16	Ruvbl2
HPV-16	Sntb2
HPV-16	Taldo1
HPV-16	Lmo4
HPV-16	Kat7
HPV-16	Ssr3
HPV-16	Phb2
HPV-16	Brca1
HPV-16	Rer1
HPV-16	Rnf20
HPV-16	Ube2i
HPV-16	Zfp598
HPV-16	Atp13a1
HPV-16	Prpf31
HPV-16	Surf4
HPV-16	Ppme1
HPV-16	Pigt
HPV-16	Srprb
HPV-16	Slc30a1
HPV-16	Sf3b1
HPV-16	Rfc2
HPV-16	Scyl1
HPV-16	Eif6
HPV-16	Cdipt
HPV-16	Aup1
HPV-16	Bcl6b
