Abbre	Gene
SARS-CoV-1	Acvr1
SARS-CoV-1	Fas
SARS-CoV-1	Gsn
SARS-CoV-1	Met
SARS-CoV-1	Pcca
SARS-CoV-1	Plod1
SARS-CoV-1	Sgcd
SARS-CoV-1	Ifngr1
SARS-CoV-1	Notch3
SARS-CoV-1	Psen2
SARS-CoV-1	Pccb
SARS-CoV-1	Trp53
SARS-CoV-1	Cd44
SARS-CoV-1	Blvra
SARS-CoV-1	Ggcx
SARS-CoV-1	Igf2r
SARS-CoV-1	Prim2
SARS-CoV-1	Tnfrsf1a
SARS-CoV-1	Aldh5a1
SARS-CoV-1	Aco2
SARS-CoV-1	Adcy9
SARS-CoV-1	Plin2
SARS-CoV-1	Amfr
SARS-CoV-1	Atp6ap1
SARS-CoV-1	Cav2
SARS-CoV-1	Ccnt1
SARS-CoV-1	Dad1
SARS-CoV-1	Celsr2
SARS-CoV-1	Ahr
SARS-CoV-1	Arf6
SARS-CoV-1	Arnt
SARS-CoV-1	Cav1
SARS-CoV-1	Slc31a1
SARS-CoV-1	Fbn2
SARS-CoV-1	Fkbp3
SARS-CoV-1	Hmox2
SARS-CoV-1	Il6st
SARS-CoV-1	Jak1
SARS-CoV-1	Ltbr
SARS-CoV-1	Map4
SARS-CoV-1	Mdm2
SARS-CoV-1	Mtif2
SARS-CoV-1	Palm
SARS-CoV-1	Phb
SARS-CoV-1	Plp2
SARS-CoV-1	Pold1
SARS-CoV-1	Psma4
SARS-CoV-1	Psmc2
SARS-CoV-1	Ptpn11
SARS-CoV-1	Ptprj
SARS-CoV-1	Srp19
SARS-CoV-1	Stx5a
SARS-CoV-1	Tgfbr2
SARS-CoV-1	Rae1
SARS-CoV-1	Ybx3
SARS-CoV-1	Uso1
SARS-CoV-1	Eif3a
SARS-CoV-1	Eif3c
SARS-CoV-1	Eif3f
SARS-CoV-1	Stx16
SARS-CoV-1	Sucla2
SARS-CoV-1	Kynu
SARS-CoV-1	Rnf8
SARS-CoV-1	Osmr
SARS-CoV-1	Ap2s1
SARS-CoV-1	Prkar2a
SARS-CoV-1	Plaa
SARS-CoV-1	Bag3
SARS-CoV-1	Abcb7
SARS-CoV-1	Tgfbr1
SARS-CoV-1	Bcs1l
SARS-CoV-1	Efnb1
SARS-CoV-1	Acsl3
SARS-CoV-1	Golga2
SARS-CoV-1	Hdgf
SARS-CoV-1	Tsn
SARS-CoV-1	Rab7
SARS-CoV-1	Bag6
SARS-CoV-1	Pabpn1
SARS-CoV-1	Usp9x
SARS-CoV-1	Rrp9
SARS-CoV-1	Slc33a1
SARS-CoV-1	Vamp3
SARS-CoV-1	Bag5
SARS-CoV-1	Mtor
SARS-CoV-1	Exog
SARS-CoV-1	Usp8
SARS-CoV-1	Capn1
SARS-CoV-1	Cttn
SARS-CoV-1	Hint1
SARS-CoV-1	Mlf2
