Abbre	Gene
EBOV	rha-1
EBOV	pyr-1
EBOV	imb-1
EBOV	phb-1
EBOV	ostd-1
EBOV	tufm-1
EBOV	wah-1
EBOV	phb-2
EBOV	tag-151
EBOV	Y94H6A.5
EBOV	cct-5
EBOV	R186.3
EBOV	cpsf-3
EBOV	nath-10
EBOV	ngp-1
EBOV	xrn-2
EBOV	dnj-23
EBOV	mrps-10
EBOV	F55F8.2
EBOV	pgam-5
EBOV	hum-2
EBOV	hrpf-1
EBOV	unc-23
EBOV	hrpf-2
EBOV	mrpl-4
EBOV	mrps-9
EBOV	mrps-5
EBOV	rpl-22
EBOV	rps-20
EBOV	mrpl-34
EBOV	vem-1
EBOV	ptb-1
EBOV	hsp-1
