Abbre	Gene
H1N1	wal
H1N1	Msh6
H1N1	spel1
H1N1	Oat
H1N1	Mfe2
H1N1	gig
H1N1	CG9485
H1N1	GC
H1N1	RpII140
H1N1	RpL28
H1N1	RpS5a
H1N1	CG1703
H1N1	svr
H1N1	su(f)
H1N1	mle
H1N1	Nop60B
H1N1	Fib
H1N1	deltaCOP
H1N1	Clc
H1N1	arm
H1N1	drk
H1N1	Fs(2)Ket
H1N1	Mcm3
H1N1	Moe
H1N1	Cbp80
H1N1	l(2)37Cc
H1N1	RpII33
H1N1	Rpb5
H1N1	Rpb7
H1N1	alph
H1N1	Prosalpha6T
H1N1	Prosbeta3
H1N1	Prosbeta7
H1N1	Prosbeta2
H1N1	Rpt1
H1N1	CG7470
H1N1	CG31650
H1N1	Upf1
H1N1	Gnf1
H1N1	pix
H1N1	mRpL12
H1N1	mor
H1N1	U2A
H1N1	beta-Spec
H1N1	La
H1N1	l(1)G0320
H1N1	LBR
H1N1	Top1
H1N1	sgl
H1N1	emb
H1N1	Liprin-beta
H1N1	loqs
H1N1	mRpL40
H1N1	Pmi
H1N1	Sply
H1N1	bys
H1N1	CSN1b
H1N1	128up
H1N1	AIF
H1N1	pch2
H1N1	CG4849
H1N1	CG31648
H1N1	Acsl
H1N1	Mcm2
H1N1	Pabp2
H1N1	faf
H1N1	VhaAC39-1
H1N1	Bub3
H1N1	eRF1
H1N1	Lon
H1N1	CG10333
H1N1	CG3756
H1N1	Sec22
H1N1	Prx6005
H1N1	Ddx1
H1N1	Pi3K92E
H1N1	Ost48
H1N1	Cortactin
H1N1	glu
H1N1	ergic53
H1N1	gem
H1N1	CG7488
H1N1	Arp2
H1N1	Mcm7
H1N1	csul
H1N1	holn1
H1N1	Nedd8
H1N1	CG10576
H1N1	RpII15
H1N1	Tapdelta
H1N1	TSG101
H1N1	SMC1
H1N1	CG11779
H1N1	Nop56
H1N1	SMC2
H1N1	Prp8
H1N1	CG8963
H1N1	Imp
H1N1	CG4538
H1N1	rept
H1N1	Sgt1
H1N1	Mcm5
H1N1	Prx3
H1N1	CG6512
H1N1	CSN6
H1N1	dbe
H1N1	nclb
H1N1	dre4
H1N1	epsilonCOP
H1N1	CG3704
H1N1	Nurf-38
H1N1	CG6841
H1N1	CG6227
H1N1	CG6388
H1N1	l(3)72Ab
H1N1	Ranbp9
H1N1	CG3909
H1N1	Prp31
H1N1	Surf4
H1N1	CG8728
H1N1	SrpRbeta
H1N1	Drp1
H1N1	Rs1
H1N1	CG2656
H1N1	CG5608
H1N1	CG3071
H1N1	kz
H1N1	l(2)09851
H1N1	mRpL46
H1N1	mRpL11
H1N1	CG10077
H1N1	Rat1
H1N1	CG9246
H1N1	Roe1
H1N1	nop5
H1N1	CG11837
H1N1	CG7728
H1N1	eIF6
H1N1	Pis
H1N1	Bruce
H1N1	CG3808
H1N1	Mnn1
H1N1	Ppt1
H1N1	mRpS33
H1N1	Myo95E
H1N1	Alg-2
H1N1	CG4858
H1N1	Prx5
H1N1	CG1416
H1N1	Nxt1
H1N1	heix
H1N1	l(1)G0007
H1N1	Tudor-SN
